Song,Nation,Year,BPM
Terrence Parker And The D.J.B. - Call My Name (7 Grand Instrumental Mix) ,USA,1992,126.0480182926829
Terrence Parker And The D.J.B. - Call My Name (Scotty Deep Mix),USA,1992,123.046875
Terrence Parker And The D.J.B. - Call My Name (Underground Detroit Mix),USA,1992,132.51201923076925
Terrence Parker And The D.J.B. - Call My Name (Vocal Club Mix),USA,1992,126.04801829268288
Terry Hunter - Back 2 House (The House Mix),USA,1990,117.45383522727272
Terry Hunter - Beautiful Place,USA,1994,123.046875
Terry Hunter - Jazzaphone,USA,1991,120.18531976744181
Terry Hunter - Madness (Armando's House Mix),USA,1990,117.45383522727273
Terry Hunter - Madness (Terry Hunter's Orig. Mix),USA,1990,117.45383522727273
Terry Hunter - Mind Over Matter (The Mind Mix),USA,1990,119.0
Terry Hunter - My Tracy,USA,1991,120.18531976744181
Terry Hunter - No Excuses (Dub Mix),USA,1994,123.046875
Terry Hunter - No Excuses (Vocal Mix),USA,1994,123.046875
Terry Hunter - On & On,USA,1994,123.046875
Terry Hunter - Symphony Of Love (Aarron Smith's After Hours Mix),USA,1991,114.84375
Terry Hunter - Symphony Of Love (Terry Hunter's Bad Boy Mix),USA,1991,123.046875
Terry Hunter - Take A Chance,USA,1991,120.18531976744183
Terry Hunter feat. Sharon Jarvis - Blue Notes,USA,1991,120.18531976744183
Terry Hunter feat. Sharon Jarvis - I Can Make You See (Terry's Vision Mix),USA,1991,120.18531976744181
Terry Hunter feat. Sharon Jarvis - Jouse Scat,USA,1991,117.45383522727273
Teule - Drink on me (Kerry Chandler's Club Version),USA,1990,123.046875
Teule - Drink on me (Kerry Chandler's Club Version),USA,1990,123.046875
Tevin Campbell - Strawberry Letter 23 (Club Mix),USA,1992,107.666015625
The 2nd Opinion - A tracky hold,USA,1994,123.046875
The Believers - Who Dares To Believe In Me (Da Bass Beats),USA,1993,120.18531976744183
The Believers - Who Dares To Believe In Me (Just Living High Mix),USA,1993,123.046875
The Believers - Who Dares To Believe In Me (Mind Readers Mix),USA,1993,120.18531976744181
The Believers - Who Dares To Believe In Me (Original Mix) ,USA,1993,120.18531976744181
The Believers Presents Heather Wildman - Gotta Keep Holding On (Creators Of Deepness Mix),USA,1994,124.0
The Believers Presents Heather Wildman - Gotta Keep Holding On (Original Mix),USA,1994,123.046875
The Believers Presents Heather Wildman - Gotta Keep Holding On (Roy's Red Cat Mix),USA,1994,124.0
The Believers Presents Heather Wildman - Gotta Keep Holding On (Tha Chicago Stomp Mix),USA,1994,123.046875
The Bobby Konders Project - Don't Trust Me ,USA,1990,120.18531976744185
The Bobby Konders Project - Hala Luya ,USA,1990,120.1853197674418
The Bobby Konders Project - Poll Tax Acid ,USA,1990,123.046875
The Bobby Konders Project - Rydim ,USA,1990,120.1853197674418
The Break Boys - And The Break Goes On (And The Dub Goes On),USA,1988,117.45383522727273
The Break Boys - And The Break Goes On (Hip House Mix),USA,1988,120.18531976744181
The Break Boys - And The Break Goes On (Westside Kick Ass Dub),USA,1988,117.45383522727272
The Break Boys - Give Us A Break (Boyee) (House Us A Break Mix),USA,1988,117.45383522727273
The Break Boys - Give Us A Break (Boyee) (Melting Acid Microdub) ,USA,1988,117.45383522727273
The Break Boys - Listen To The Rhythm Flow (Miami Bass Mix),USA,1989,123.046875
The Break Boys - Listen To The Rhythm Flow (Notice The 808 Bass Mix),USA,1989,122.0
The Break Boys - My House Is Your House (And Your House Is Mine) (Miami Beach Break Mix),USA,1990,123.046875
The Break Boys - Underground Breakdown (The Original Freestyle Groove Continues) (Hipper House Mix),USA,1990,123.046875
The Bridge - Everybody's Pumping (Body Dub),USA,1992,123.046875
The Bridge - Everybody's Pumping (Every Beats),USA,1992,123.046875
The Bridge - Everybody's Pumping (Pumpin' Club Mix),USA,1992,123.046875
The Bridge - Something Special (Bonus Beats),USA,1992,120.18531976744181
The Bridge - Something Special (Some Club Mix),USA,1992,120.1853197674418
The Bridge - Something Special (Special Dub),USA,1992,120.1853197674418
The Browns - What's Dub,USA,1985,117.45383522727272
The Browns - What's That,USA,1985,117.4538352272727
The Bucketheads - The Bomb!,USA,1994,126.04801829268294
The Bucketheads - The Bomb! (Armand van Helden re-edit),USA,1994,126.0480182926829
The Chicago Bad Boy feat  Gershon Jackson - House Music All Night Long (New York Club Mix),USA,1990,129.19921875
The Chicago Bad Boy feat. Gershon Jackson - House Music All Night Long (Armando's Club Mix),USA,1990,129.19921875
The Chicago Bad Boy Feat. Gershon Jackson - House Music All Night Long (Bonus Track) ,USA,1990,126.0
The Chicago Bad Boy Feat. Gershon Jackson - House Music All Night Long (Vocal Mixx),USA,1990,126.0
The Chosen Ones - Destiny,USA,1987,123.046875
The Chosen Ones - House Prayer,USA,1987,123.046875
The Chosen Ones - The Night We Murdered Jack,USA,1987,126.0480182926829
The Crystal Method - Now Is The Time (Industrial Cloud Mix),USA,1994,123.046875
The Crystal Method - The Dubiliscious Groove,USA,1994,95.0
The D.A.T. Project - C'mon Sweat,USA,1992,120.1853197674418
The D.A.T. Project - Clap Your Hands,USA,1992,105.46875
The D.A.T. Project - Let The Rhythm Move You (D.A.T. Beats Dub),USA,1993,122.0
The D.A.T. Project - Let The Rhythm Move You (D.A.T. Vocal) ,USA,1993,123.046875
The D.A.T. Project - My Love ,USA,1992,120.0
The D.A.T. Project - O'ww Baby,USA,1992,120.18531976744181
The D.A.T. Project - Tech-Vibe (Beatzzz Mix),USA,1993,120.18531976744183
The D.A.T. Project - Tech-Vibe (ZZZ Mix),USA,1993,120.18531976744181
The D.A.T. Project - The World Premier,USA,1993,107.666015625
The Daou - Surrender Yourself (Ballroom Mix),USA,1992,123.046875
The Disciples Of Jovan Blade - Take Me Away,USA,1992,120.18531976744181
The Elect - I'm House,USA,1986,123.046875
The Element - It Takes The Physical (The Rhythm Hype Mix),USA,1993,123.046875
The Element - It Takes The Physical (The Rhythmixed Dub Rub),USA,1993,123.046875
The Element - Oh You Got Me (The Deeper Than Deep Mix),USA,1993,123.046875
The Element - Oh You Got Me (The Rhythm Front Mix),USA,1993,123.046875
The Endless Pokers - ! The Poke ! (Quit Poken Me Mix),USA,1987,120.18531976744181
The Endless Pokers - ! The Poke ! (The After Poke Mix),USA,1987,120.18531976744181
The Endless Pokers - ! The Poke ! (Your Turn 2 Work Me Mix),USA,1987,120.18531976744181
The Escape Club - Call It Poison (Danny's Club Dub),USA,1991,107.666015625
The Force - If you haven't danced yet (Double J Vocal Mix),USA,1992,126.04801829268288
The Force - If you haven't danced yet (Julian 'Jumpin' Perez Mix),USA,1992,132.51201923076928
"The Force - It's O.K., It's O.K.",USA,1986,117.45383522727273
The Formula - Melodic Dance,USA,1993,135.99917763157896
The Formula - Spiritual Vibe,USA,1993,129.19921875
The Homeboyz Feat. Renny - It's Your Night,USA,1985,120.18531976744181
The House Crew Feat. Bonz - Dance To The House (Club Vocal),USA,1990,117.45383522727273
The House Crew Feat. Bonz - Dance To The House (Hard Dub),USA,1990,117.45383522727272
The House Crew Feat. Bonz - Dance To The House (Smooth Dub),USA,1990,117.45383522727273
The House Gang - Bango Acid,USA,1988,126.04801829268291
The House Gang - Bounce,USA,1994,120.18531976744181
The House Gang - Cool J Trax,USA,1988,123.046875
The House Gang - Cool J Trax (Rx),USA,1988,125.0
The House Gang - Every MF Likes That,USA,1994,123.046875
The House Gang - Feel My Groove,USA,1994,129.19921875
The House Gang - Hangover Trax,USA,1988,123.046875
The House Gang - House Snakes,USA,1987,130.0
The House Gang - Hypno House,USA,1994,129.19921875
The House Gang - L.T.D.,USA,1988,123.046875
The House Gang - Let No Man Put Us Under,USA,1987,126.04801829268291
The House Gang - Let No Man Trax,USA,1988,126.0480182926829
The House Gang - Old School Confusion,USA,1994,126.04801829268291
The House Gang - Riv Claps,USA,1994,129.19921875
The House Gang - Shake Your Body,USA,1994,120.18531976744183
The House Gang - Work My Body (Instr.),USA,1988,126.0480182926829
The House Gang - Work My Body (Remix),USA,1988,126.04801829268291
The House Gang - Workin My Body (House Mix) ,USA,1987,126.04801829268293
The House Gang - Workin My Body (Insane Mix),USA,1987,126.04801829268293
The House Gang - Workin My Body (Original Mix),USA,1987,126.0480182926829
The House Gang Feat. Mike 'Hitman' Wilson & Mr. Lee - Cool J Trax,USA,1988,123.046875
The House Gang Feat. Mike 'Hitman' Wilson & Mr. Lee - LTD,USA,1988,123.046875
The House Gang Feat. Mike 'Hitman' Wilson & Mr. Lee - Work My Body (Instrumental) ,USA,1988,126.04801829268293
The House Gang Feat. Mike 'Hitman' Wilson & Mr. Lee - Work My Body (Remix),USA,1988,126.04801829268291
The House Master Boyz & The Rude Boy of House - Try it out (Part 1),USA,1989,120.18531976744183
The House Master Boyz & The Rude Boy of House - Try it out (Part 2),USA,1989,123.046875
The House Master Boyz - Do It Fast (Part 1),USA,1989,123.046875
The House Master Boyz - Do It Fast (Part 2),USA,1989,123.046875
The House Master Boyz - Thanks 4 The Trax U Lost,USA,1986,120.18531976744183
The House Master Boyz And The Rude Boy Of House - Acca House,USA,1986,124.0
The House Master Boyz And The Rude Boy Of House - House Nation,USA,1986,123.046875
The House Master Boyz And The Rude Boy Of House - Track'n The House,USA,1986,123.046875
The Housefactors - Big Bang Theory,USA,1990,132.51201923076928
The Housefactors - Freestyle,USA,1988,129.19921875
The Housefactors - Go Crazy,USA,1988,129.19921875
The Housefactors - Play It Loud,USA,1988,120.18531976744181
The Housefactors - Total Control,USA,1990,129.19921875
The Housegang - Revelations,USA,1994,123.046875
The It - Brazilian Love Dance ,USA,1990,107.666015625
The It - Donnie (Club Mix) ,USA,1986,117.45383522727273
The It - Donnie (Dub Mix),USA,1986,114.84375
The It - Donnie (Hardy Mix),USA,1986,117.45383522727273
The It - Gallimaufry Gallery (Club Mix),USA,1988,112.34714673913048
The It - Gallimaufry Gallery (Dub Version),USA,1988,112.34714673913048
The It - Rainforest Serenade (Long Version),USA,1990,107.666015625
The It - When Will We Learn ,USA,1990,117.45383522727273
The Keith Thompson Project - Rhythm of Life (Home Fries A La India),USA,1993,120.18531976744181
The Keith Thompson Project - Rhythm Of Life (Rhythm Of '90),USA,1993,123.046875
The King Street Crew - Gonna Be Alright (10.00 AM Reprise),USA,1991,120.18531976744181
The King Street Crew - Gonna Be Alright (Muted Dub) ,USA,1991,120.18531976744181
The King Street Crew - Gonna Be Alright (Rooftop Mix),USA,1991,120.18531976744181
The King Street Crew - Things U Do 2 Me (D&D Dub),USA,1991,123.046875
The King Street Crew - Things U Do 2 Me (Feel The Vibes),USA,1991,123.046875
The King Street Crew - Things U Do 2 Me (Salsoul Mix),USA,1991,123.046875
The Kool Groovers - Fun Time (Blue Note Mix),USA,1994,120.18531976744181
The Late Boyz - Can't Stop Dancing (El Moracco Mix),USA,1992,120.18531976744181
The Late Boyz - Can't Stop Dancing (Original Mix) ,USA,1992,120.18531976744181
The Late Boyz - Things I Do To You (DJ Specialty 'Fatty' Mix) ,USA,1992,123.046875
The Late Boyz - Things I Do To You (Original Mix) ,USA,1992,123.046875
The Latin Kings - I Want To Know (Quiero Saber) (The Rig Mix),USA,1991,122.0
The Look - Glammer Girl (Bochinche Prelude Ballroom Mix Moog Reprise),USA,1993,117.45383522727273
The Look - Glammer Girl (Probably A Dub),USA,1993,117.45383522727273
The Look - Glammer Girl (Ya Ya),USA,1993,117.45383522727273
The Look Feat. Franklin Fuentes - March (Club Tipstrumental),USA,1994,126.0480182926829
The Look Feat. Franklin Fuentes - March (Rave Tip Mix),USA,1994,126.0480182926829
The Look Feat. Franklin Fuentes - March (Rave Tipstrumental) ,USA,1994,126.04801829268291
The Lost Articles - Get Some (The Movin Mix),USA,1993,120.18531976744181
The Lost Articles - Touch Me Baby (Jovan Blade's Slave Mix),USA,1993,126.0480182926829
The Lost Articles - Touch Me Baby (The Grand Club Mix),USA,1993,123.046875
The Love Story - Ecstasy,USA,1988,126.0480182926829
The Martian - Base Station 303 ,USA,1994,140.0
The Martian - Cosmic Movement,USA,1992,112.34714673913048
The Martian - Journey To The Martian Polar Cap,USA,1993,139.67483108108107
The Martian - Red Atmospheres,USA,1993,129.19921875
The Martian - Search Your Feelings,USA,1993,126.04801829268294
The Martian - Season Of The Solar Wind,USA,1994,139.67483108108104
The Martian - Skypainter ,USA,1994,129.19921875
The Martian - Spontaneous Lifeform,USA,1994,123.046875
The Martian - Star Dancer ,USA,1992,139.67483108108107
The Martian - Visual Contact,USA,1993,143.5546875
The Martian - Wardance,USA,1994,129.19921875
The MD Connection -  Laser Scan,USA,1989,166.70866935483878
The MD Connection - Frantic Machine,USA,1989,129.19921875
The MD Connection - It Ain't Goin' On,USA,1989,123.046875
The MD Connection - Kan U Pump It (Mike Dunn's New York Instrumental),USA,1989,123.046875
The MD Connection - Kan You Pump It (Mike's Vox Mix),USA,1990,123.046875
The MD Connection - Magic Feet,USA,1989,128.0
The MD Connection - Piano Houze,USA,1989,126.04801829268291
The MD Connection - Self Preservation,USA,1989,126.0480182926829
The MD Connection - Soothe My Soul,USA,1989,129.19921875
The MD Connection - The M Rules,USA,1989,129.19921875
The Mesenger - End This Hate,USA,1993,126.04801829268291
The Mesenger - Guide My Soul,USA,1993,123.046875
The Mesenger - Main Vibe,USA,1993,123.046875
The Messenger - End This Hate,USA,1993,135.99917763157896
The Messenger - Guide My Soul,USA,1993,123.046875
The Messenger - Main Vibe,USA,1993,124.0
The Messenger - So Real,USA,1993,123.046875
The Movement - Feelings of This (Dub Side),USA,1993,129.19921875
The Movement - Feelings of This (Love Side),USA,1993,126.04801829268291
The Neville Brothers - One More Day (Classic Song Mix),USA,1992,100.0
The New Vogue Society - The Deputy Of Love (Larry's Clubhouse Mix),USA,1990,120.18531976744181
The New Vogue Society - The Deputy Of Love (Radio Mix),USA,1990,120.18531976744181
The New Vogue Society - The Deputy Of Love (Rick's Club Mix),USA,1990,120.18531976744181
The New World Order - Can't Slow Down,USA,1992,126.04801829268293
The New World Order - Trancer's ,USA,1992,132.51201923076925
The New World Order - Which Way Is Up,USA,1992,126.04801829268291
"The Nick Jones Experience - My Man, My Man !! ",USA,1991,120.18531976744181
The Nick Jones Experience - Shelter Me ,USA,1991,120.18531976744181
The Nick Jones Experience - The Keys Of Life (For Naeem Johnson),USA,1991,120.18531976744183
The Nick Jones Experience - The Keys Of Life (Tyrone Payton's Quick Mix),USA,1991,120.18531976744183
The Nick Jones Experience With Kaleem Shabazz - Get Down (Cassio's Libs) ,USA,1991,120.18531976744181
The Nick Jones Experience With Kaleem Shabazz - Get Down (Wild Pitch Dub),USA,1991,120.18531976744181
The Nick Jones Experience With Kaleem Shabazz - Mizuho,USA,1991,112.34714673913048
The Nick Jones Experience With Kaleem Shabazz - Wake Up People ,USA,1991,120.18531976744181
The Night Writers - Let The Music (Use You) (Club Mix),USA,1987,123.046875
The Night Writers - Let The Music (Use You) (Club Mix) ,USA,1987,123.046875
The Night Writers - Over You (Radio Mix),USA,1989,120.0
The Original Creators - Creators Anthem,USA,1994,129.19921875
The Original Creators - Flash Back 86,USA,1994,132.51201923076928
The Original Creators - Pro-T Meets Cocaine,USA,1994,127.60416666666671
The Original Creators - Roys Revenge,USA,1994,129.19921875
The Outhere Brothers - Fuk U In The Ass,USA,1994,123.046875
The Outhere Brothers - I Want My Shit Back,USA,1994,123.046875
The Outhere Brothers - LaLaLa HeyHey (A-Team Radio Edit),USA,1994,132.51201923076925
The Outhere Brothers - LaLaLa HeyHey (OHB Extended mix),USA,1994,132.51201923076928
The Outhere Brothers - Les-Be-N Luv,USA,1994,123.046875
The Outhere Brothers - Let Me Be The One,USA,1994,123.046875
The Outhere Brothers - OHB Theme Song,USA,1994,123.046875
The Outhere Brothers - On My Mind,USA,1994,126.04801829268291
The Outhere Brothers - Pass The Toilet Paper,USA,1994,128.0
The Party - Free (E-Smoove's Free Mix),USA,1992,120.18531976744181
The Party - Free (Hurley's 7'' With Rap),USA,1992,120.18531976744183
The Pasadenas - I'm Doing Fine Now (E-Smoove's Late Night Mix),USA,1992,117.45383522727272
The Pasadenas - I'm Doing Fine Now (Smoove Dub Mix),USA,1992,114.84375
The Potion - Dumbwaya (Black Magic Dub),USA,1993,123.046875
The Potion - The Mountain Top (Deeper Than Dope),USA,1993,120.18531976744183
The Potion - The Mountain Top (Last Minute Dub Dub) ,USA,1993,123.046875
The Prince Of Techno - Untitled mix 1,USA,1993,123.046875
The Reese Project - Direct Me (Joey Negro Mix),USA,1992,123.046875
The Reese Project - Direct Me (Reese Riot Mix),USA,1991,129.19921875
The Reese Project - Direct Me (Underground Resistance Mix),USA,1991,123.046875
The Reese Project - Free At Last ,USA,1992,120.18531976744181
The Reese Project - Free At Last (Groove Corporation Mix),USA,1993,120.18531976744181
The Reese Project - Free At Last (Juan Atkins Remix),USA,1992,120.18531976744181
The Reese Project - Free At Last (Ruan Atkins Remix),USA,1992,120.18531976744181
The Reese Project - Human,USA,1992,126.0480182926829
The Reese Project - Human (Tony Humphries Club Mix) ,USA,1993,123.046875
The Reese Project - I Believe (Carl Craig B-Dub Mix),USA,1992,123.046875
The Reese Project - I Believe (Mike Wilson Epic Club Remake),USA,1992,123.046875
The Reese Project - I Believe (Mike Wilson Radio Mix) ,USA,1992,123.046875
The Reese Project - I Believe (The 'Reese' Deep Mix),USA,1992,122.0
The Reese Project - Miracle Of Life,USA,1992,126.04801829268293
The Reese Project - Miracle Of Life (Big Bump Mix),USA,1993,123.046875
The Reese Project - Miracle Of Life (Terrence Parker 313 Remix),USA,1993,120.18531976744183
The Reese Project - Pressure Of Life,USA,1992,126.04801829268293
The Reese Project - Sacrifice,USA,1992,123.046875
The Reese Project - So Deep,USA,1992,121.59926470588238
The Reese Project - So Deep (Bump Dub),USA,1993,120.18531976744181
The Reese Project - So Deep (CJ Mackintosh FXTC Club Anthem),USA,1993,120.18531976744181
The Reese Project - So Deep (Full Bump Mix),USA,1993,120.18531976744181
The Reese Project - So Deep (Joey Negro Direct Mix),USA,1993,126.04801829268291
The Reese Project - So Deep (Joey Negro K.O.K Club Mix),USA,1993,123.046875
The Reese Project - Station Of The Groove (Jay Denham Mix),USA,1991,126.04801829268288
